Employee ID,Name,Role,Department,Wage Rate
E01954,Angela Perkins,Engineer,Logistics,18.1
E01955,Steven Macias,Operator,Packaging,38.43
E01956,Ashley Baldwin,Technician,Packaging,32.34
E01957,Manuel Mason,Technician,Assembly,34.03
E01958,Brittany Lopez,Operator,Packaging,33.82
E01959,Katherine Rodriguez,Operator,Packaging,22.25
E01960,Brett Lindsey,Operator,QA,13.33
E01961,Sandra Carroll,Operator,Logistics,26.52
E01962,Tina Thomas,Supervisor,Maintenance,21.91
E01963,Anita Brooks,Supervisor,Maintenance,32.79
E01964,Tiffany Moody,Engineer,Maintenance,18.93
E01965,Amanda Hernandez,Technician,Assembly,18.95
E01966,Mikayla Cooper,Supervisor,Logistics,23.01
E01967,Kenneth Pierce,Engineer,Maintenance,16.93
E01968,Michael Lewis,Technician,Assembly,26.08
E01969,Emily Palmer,Technician,QA,42.96
E01970,Mark Taylor,Supervisor,Maintenance,44.08
E01971,Brian Carpenter,Engineer,Packaging,14.33
E01972,Cole Woodward,Engineer,Packaging,23.23
E01973,Daniel Williams,Supervisor,Assembly,34.53
E01974,Betty Huff,Operator,Assembly,19.08
E01975,Christina Soto,Engineer,Maintenance,46.78
E01976,Timothy Knight,Engineer,Assembly,38.27
E01977,Cynthia Wilson,Engineer,Logistics,18.81
E01978,Keith Banks,Engineer,Assembly,14.27
E01979,Christine Doyle,Engineer,Assembly,12.95
E01980,Samantha Dillon,Operator,QA,17.52
E01981,Brittany Walker,Engineer,Packaging,25.82
E01982,Jake Mitchell,Technician,Packaging,40.03
E01983,Veronica Thompson,Supervisor,Logistics,15.64
E01984,Richard Robinson Jr.,Engineer,Maintenance,11.46
E01985,Jason Butler,Engineer,QA,45.67
E01986,Jacob Hood,Engineer,Assembly,23.42
E01987,Teresa Johnson,Supervisor,Assembly,23.21
E01988,Daniel Bonilla,Supervisor,Assembly,31.0
E01989,Daniel Knight,Technician,Logistics,26.79
E01990,Dennis Cox,Engineer,Logistics,21.81
E01991,James Spencer,Engineer,Logistics,38.62
E01992,Kenneth Bailey,Operator,Assembly,41.69
E01993,Alec Watson,Supervisor,Assembly,43.05
E01994,Sherry Robinson,Technician,Assembly,40.8
E01995,Shannon Hammond MD,Engineer,Maintenance,37.62
E01996,Phillip Gutierrez,Engineer,QA,17.72
E01997,Sara Wilson,Technician,Logistics,39.27
E01998,Peter Reed,Engineer,Maintenance,20.99
E01999,Nancy Wolf,Technician,Packaging,38.87
E02000,Melissa Cole,Operator,Packaging,13.91
E02001,Alejandra Jones,Supervisor,Packaging,26.92
E02002,Charles Charles,Technician,Packaging,25.72
E02003,Sonya Morrison,Supervisor,Packaging,11.47
E02004,Terry Adams,Operator,Maintenance,45.36
E02005,Randall Blair,Engineer,Maintenance,37.06
E02006,Michael Jones,Technician,QA,41.13
E02007,Katie Beasley,Engineer,Maintenance,36.63
E02008,Mr. Donald Vaughn,Operator,Maintenance,23.72
E02009,Dennis Weaver,Supervisor,Logistics,30.27
E02010,Rebecca Williams,Engineer,Maintenance,15.15
E02011,Christopher Cameron,Supervisor,Packaging,16.46
E02012,Tiffany Hale,Supervisor,Logistics,22.96
E02013,Ms. Margaret Wu,Engineer,Logistics,35.75
E02014,Michael Gibson,Technician,QA,33.98
E02015,Christopher Morris,Engineer,QA,41.01
E02016,Tammy Marshall,Operator,Assembly,31.29
E02017,Alyssa Berger,Supervisor,Logistics,37.03
E02018,Benjamin Brooks,Operator,Packaging,11.76
E02019,Joseph Sanchez,Supervisor,Packaging,47.33
E02020,Cody Ball,Operator,Packaging,43.85
E02021,Joshua Fernandez,Engineer,QA,47.46
E02022,Isaiah Keller,Operator,QA,16.95
E02023,Alexander Turner,Supervisor,Logistics,15.84
E02024,Christopher Jones,Engineer,Maintenance,31.61
E02025,Brenda King,Supervisor,Logistics,43.55
E02026,Laura Carlson,Technician,QA,39.54
E02027,Jennifer Erickson,Operator,Maintenance,20.35
E02028,Martha Huynh,Operator,Assembly,29.01
E02029,Kathleen Rivera,Operator,Assembly,19.41
E02030,Mr. Glenn Powell DVM,Operator,Assembly,32.57
E02031,Cody Medina,Supervisor,Maintenance,32.7
E02032,Amy Gomez,Operator,QA,13.32
E02033,David Juarez,Supervisor,Packaging,35.31
E02034,Robert Hartman,Supervisor,QA,13.88
E02035,Amanda Mills,Operator,QA,11.12
E02036,Mrs. Stacy Williams,Operator,Packaging,44.21
E02037,Mr. Samuel Boyer,Supervisor,QA,19.94
E02038,James Knight,Operator,QA,28.6
E02039,Amy Coleman,Supervisor,Logistics,47.52
E02040,Rebecca Rodgers,Engineer,Logistics,35.02
E02041,Andrew Hart,Engineer,Assembly,24.9
E02042,Ryan Figueroa,Engineer,Assembly,44.07
E02043,Robert Baird,Supervisor,Packaging,18.58
E02044,Sandra Norman,Operator,QA,29.53
E02045,Brenda Cook,Operator,QA,32.63
E02046,Jeremy Marshall,Technician,Logistics,33.43
E02047,Kenneth West,Engineer,Logistics,10.7
E02048,Jessica Cardenas,Supervisor,QA,25.08
E02049,Lauren Matthews,Supervisor,Assembly,30.6
E02050,Alyssa Carter,Engineer,Maintenance,28.31
E02051,Faith Cohen,Engineer,Assembly,42.88
E02052,Jessica Smith,Technician,Packaging,38.92
E02053,Sarah West,Operator,Assembly,47.29
E02054,Sara Roberts,Operator,Maintenance,18.95
E02055,Carmen Simmons,Technician,Maintenance,16.25
E02056,Dakota Mueller,Technician,Packaging,18.13
E02057,Charles Richardson,Supervisor,Logistics,36.26
E02058,Rebecca Anderson,Operator,Maintenance,20.07
E02059,Sandra Jacobs,Technician,Logistics,36.58
E02060,Robert Wright,Technician,Assembly,37.33
E02061,Vicki Dudley,Supervisor,Assembly,13.25
E02062,Stephanie Barron,Operator,Assembly,39.6
E02063,Mr. Cory Lozano,Engineer,Logistics,22.56
E02064,Jeremy Adams MD,Technician,Logistics,18.84
E02065,Ruben Russell,Supervisor,Assembly,20.35
E02066,Paul West,Engineer,Maintenance,45.85
E02067,Chloe Ball,Supervisor,Logistics,34.2
E02068,Edward Patterson,Engineer,Assembly,35.99
E02069,Hunter Young MD,Operator,Assembly,18.68
E02070,Christie Palmer,Engineer,QA,24.4
E02071,Carlos Kelly,Engineer,Packaging,42.42
E02072,Ryan Long,Engineer,Packaging,23.61
E02073,David Murphy,Operator,Maintenance,42.51
E02074,Judith Blake,Operator,Assembly,18.0
E02075,Charles Blanchard,Supervisor,Packaging,39.3
E02076,David Bowman,Engineer,Assembly,14.67
E02077,Arthur Scott,Technician,Packaging,42.9
E02078,Amy Ferguson,Supervisor,Assembly,36.91
E02079,Carly Rodriguez,Technician,Logistics,48.29
E02080,Marvin Salazar,Operator,Assembly,11.18
E02081,Richard Green,Technician,Packaging,15.27
E02082,Lisa Hernandez,Operator,QA,11.09
E02083,Scott Johnson,Engineer,Maintenance,10.67
E02084,Cynthia Walls,Technician,Logistics,43.84
E02085,Nathaniel Ferguson,Engineer,Assembly,35.26
E02086,Paul Perkins,Operator,Maintenance,35.75
E02087,Mario Holt,Engineer,Assembly,25.05
E02088,Jacob Ruiz,Engineer,Maintenance,12.13
E02089,James Davis,Supervisor,Assembly,27.25
E02090,Peggy Scott,Engineer,Logistics,16.29
E02091,Anna Lee,Engineer,QA,47.38
E02092,Paul Crawford,Supervisor,Maintenance,45.14
E02093,Justin Taylor,Technician,Logistics,22.04
E02094,Andrew Petersen,Operator,Logistics,10.69
E02095,Jorge Bell,Technician,QA,10.84
E02096,Amy Paul DVM,Supervisor,Logistics,31.15
E02097,Travis Mccormick,Supervisor,Assembly,42.93
E02098,Kimberly Keller,Technician,QA,23.69
E02099,Rebecca Sparks,Engineer,Assembly,36.3
E02100,Todd Thompson,Operator,Maintenance,44.32
E02101,Jose Martinez,Technician,Packaging,35.45
E02102,Sean Wade,Technician,Logistics,10.25
E02103,Mary Alvarado,Engineer,Assembly,32.05
E02104,Crystal Knox,Operator,Packaging,16.99
E02105,James Reynolds,Technician,Logistics,42.0
E02106,James Ward,Supervisor,QA,26.49
E02107,Margaret Robertson,Supervisor,Maintenance,27.57
E02108,Julian Livingston,Operator,Maintenance,22.16
E02109,Stephen Murray,Supervisor,Maintenance,19.18
E02110,Brian Smith,Operator,QA,16.4
E02111,Stephanie Roach,Supervisor,QA,26.31
E02112,Matthew Smith,Technician,Maintenance,31.5
E02113,Brian Williams,Supervisor,QA,46.04
E02114,Lori Manning,Supervisor,Assembly,26.08
E02115,Mitchell Baker,Supervisor,Maintenance,22.87
E02116,Amy Bowers,Operator,Packaging,42.73
E02117,Hector Lyons,Operator,Packaging,37.85
E02118,Megan Romero,Engineer,Logistics,14.59
E02119,Maurice Harvey,Operator,Packaging,38.29
E02120,Jonathan Walker,Supervisor,Logistics,48.05
E02121,Kyle Cross,Technician,Packaging,29.89
E02122,Aaron Kim,Supervisor,QA,29.62
E02123,Andrew Swanson,Operator,QA,38.94
E02124,Shannon Taylor,Operator,Maintenance,17.99
E02125,Nicole Evans,Operator,QA,24.68
E02126,Joshua Hardy,Operator,Assembly,22.68
E02127,Janice Wong,Operator,Logistics,49.84
E02128,Grace Holloway,Technician,Packaging,16.46
E02129,Michael Clark,Engineer,Logistics,16.96
E02130,Brian Farley,Supervisor,Assembly,28.44
E02131,Tina Brown,Technician,QA,20.97
E02132,Daniel Luna,Supervisor,QA,44.83
E02133,Hailey Hanson,Operator,Maintenance,27.46
E02134,Keith Nguyen,Supervisor,Logistics,37.4
E02135,Jessica Smith,Supervisor,Assembly,42.73
E02136,Alejandra Hoover,Engineer,Logistics,20.88
E02137,Shannon Johnson,Operator,Maintenance,39.31
E02138,Jackie Potter,Operator,Packaging,25.96
E02139,Garrett Johnson,Technician,Logistics,20.18
E02140,Alexander Lester,Technician,Packaging,45.6
E02141,Aaron Morales,Supervisor,Logistics,32.6
E02142,Zachary Ruiz,Operator,QA,29.85
E02143,Amy Calderon,Supervisor,Assembly,17.22
E02144,Robert Yang,Supervisor,Packaging,46.07
E02145,Edward Walters,Operator,Packaging,35.51
E02146,Shawn Kirk,Operator,Assembly,47.9
E02147,Danielle Cruz,Technician,Logistics,11.77
E02148,Jessica Jones,Engineer,Assembly,14.66
E02149,Mason Jordan,Operator,Logistics,45.09
E02150,Brian Chung,Technician,Packaging,28.07
E02151,Alexander Bishop,Engineer,Packaging,28.68
E02152,Stephanie Green,Engineer,QA,18.93
E02153,Victor Miller,Engineer,Assembly,29.54
E02154,Melanie Hubbard,Technician,Packaging,27.54
E02155,Nathan Hood,Supervisor,Logistics,38.83
E02156,Danielle Lee,Operator,Packaging,35.42
E02157,Suzanne Davis,Supervisor,Assembly,41.96
E02158,Mary Moore,Supervisor,Packaging,41.32
E02159,Ashley Webster,Engineer,Assembly,26.86
E02160,Amber Greene,Engineer,Assembly,22.06
E02161,Mrs. Ashlee Serrano DDS,Technician,QA,23.07
E02162,Christopher Welch,Engineer,QA,49.6
E02163,Gary Simmons,Operator,Assembly,26.37
E02164,Margaret Pena,Technician,QA,40.22
E02165,Katherine Cabrera MD,Engineer,Logistics,13.31
E02166,Heather Dixon,Operator,QA,27.18
E02167,Wanda Shea,Supervisor,Logistics,23.15
E02168,Shirley Faulkner,Technician,QA,16.41
E02169,Daniel Wilson,Supervisor,Assembly,10.95
E02170,Laura Russell,Technician,Packaging,20.08
E02171,Olivia Hudson DDS,Engineer,Packaging,41.73
E02172,Sophia Miller,Supervisor,Packaging,21.9
E02173,Jean Perez,Operator,QA,44.92
E02174,Gabriel Marquez,Operator,Logistics,33.15
E02175,Robert Dean,Supervisor,Packaging,42.19
E02176,Tina Strickland,Engineer,Assembly,49.97
E02177,Leslie Hebert,Engineer,Packaging,35.62
E02178,Joseph Olson,Operator,QA,23.64
E02179,Dean Fox,Technician,Packaging,22.4
E02180,Sarah Gonzales,Engineer,Assembly,48.91
E02181,Regina Owens,Operator,Assembly,38.58
E02182,Cheyenne Holt,Supervisor,Logistics,30.1
E02183,Dawn Barrett,Supervisor,Logistics,18.56
E02184,Amanda Pearson,Operator,Packaging,29.6
E02185,Samantha Keith,Engineer,Packaging,40.49
E02186,Sherry Harris,Operator,Packaging,48.99
E02187,April Johnson,Operator,Assembly,36.91
E02188,Jennifer Ramirez,Supervisor,Logistics,10.99
E02189,Kyle Wright,Supervisor,Packaging,28.61
E02190,Mia Stephens,Engineer,Assembly,43.11
E02191,Ashley Gonzalez,Technician,Packaging,30.42
E02192,Barry Martinez,Supervisor,Assembly,23.76
E02193,Teresa Anderson,Engineer,Packaging,44.44
E02194,Wendy Lee,Technician,Assembly,33.1
E02195,Tyrone Shannon,Operator,QA,30.18
E02196,Jasmine Washington,Operator,Assembly,29.45
E02197,Kristin George,Operator,Packaging,37.26
E02198,Albert Bell,Supervisor,Assembly,28.21
E02199,Ashley Chan,Operator,Assembly,32.68
E02200,Lisa Good,Supervisor,Assembly,21.54
E02201,Kristine Griffin,Technician,Maintenance,16.87
E02202,Tamara Acevedo,Operator,Packaging,42.8
E02203,Kathleen Curtis,Engineer,Logistics,22.77
E02204,Colin Jones,Engineer,Logistics,15.03
E02205,Shannon Owen,Engineer,Logistics,17.37
E02206,Joel Chavez,Technician,Packaging,26.51
E02207,Tracy Myers,Operator,Assembly,21.42
E02208,Amy Smith,Engineer,Packaging,37.8
E02209,Olivia Castillo,Engineer,Packaging,24.0
E02210,Christopher Lucas,Technician,Logistics,33.43
E02211,Jessica Friedman,Operator,Maintenance,16.68
E02212,Craig Hunter,Technician,Packaging,15.46
E02213,Steven Smith,Engineer,Assembly,46.25
E02214,Michele Lin,Engineer,Logistics,44.58
E02215,Karla West,Operator,Packaging,45.91
E02216,Kevin Smith,Technician,Maintenance,29.74
E02217,Jennifer Willis,Technician,QA,12.82
E02218,Alexandra Smith,Technician,Assembly,22.41
E02219,Peter Sanchez,Technician,Assembly,45.26
E02220,Roy Andrews,Supervisor,Logistics,26.9
E02221,Peter Jacobs,Engineer,QA,23.07
E02222,Clinton Warner,Technician,QA,21.82
E02223,Courtney Miller,Technician,Logistics,31.98
E02224,Nicole Mills,Supervisor,Logistics,28.09
E02225,Duane Gill,Engineer,Logistics,25.0
E02226,Laura Caldwell,Operator,Packaging,26.92
E02227,Lisa Gilbert,Operator,Maintenance,20.67
E02228,April Snyder,Engineer,Assembly,17.67
E02229,Emily West,Technician,Assembly,18.07
E02230,Amanda Campbell,Operator,QA,11.53
E02231,Donna Dudley,Engineer,Maintenance,47.82
E02232,Margaret Wright,Technician,Logistics,48.26
E02233,Kelly Blanchard,Technician,QA,14.12
E02234,Jessica Gentry,Technician,QA,12.95
E02235,Darius Duke,Technician,QA,26.65
E02236,Angelica Gibbs,Supervisor,QA,40.56
E02237,Eric Patterson,Technician,QA,43.04
E02238,Jackie Gardner MD,Supervisor,Assembly,10.86
E02239,Ryan Taylor,Engineer,Packaging,21.33
E02240,David Freeman,Engineer,Assembly,31.41
E02241,Michael Vang,Operator,Assembly,15.4
E02242,Courtney Jimenez,Supervisor,Logistics,48.8
E02243,Daniel Valdez,Supervisor,QA,20.05
E02244,Amber Rocha,Engineer,QA,31.25
E02245,Paul Young,Operator,Assembly,14.39
E02246,Jennifer Craig,Engineer,Packaging,23.56
E02247,Heather Garcia,Technician,Packaging,14.92
E02248,John Lindsey,Technician,Assembly,46.47
E02249,Ricky Bradford,Technician,Logistics,47.99
E02250,Rebecca Santos,Operator,Packaging,31.65
E02251,Robert Jones,Operator,Assembly,23.99
E02252,Michael Ward,Engineer,QA,22.94
E02253,Jennifer Flowers,Supervisor,Logistics,46.95
E02254,Emily Martin,Supervisor,Maintenance,34.77
E02255,Paul Mcbride,Technician,Logistics,26.38
E02256,Evan Mann,Engineer,QA,40.86
E02257,Denise Mahoney,Supervisor,QA,31.41
E02258,Megan Griffin,Supervisor,Assembly,18.72
E02259,Heather Klein,Engineer,Assembly,19.54
E02260,James Winters,Technician,Assembly,21.01
E02261,Brittney Jordan,Supervisor,Maintenance,10.64
E02262,Betty Powell,Engineer,Maintenance,20.23
E02263,Autumn Hodge,Operator,Packaging,34.45
E02264,Steven Ferrell,Supervisor,Packaging,40.14
E02265,Adam Aguilar,Supervisor,Logistics,14.54
E02266,Gina Smith,Engineer,Maintenance,48.89
E02267,Holly Doyle,Operator,QA,29.55
E02268,Isaac Johnson,Supervisor,Packaging,12.49
E02269,Amanda Novak,Operator,QA,47.6
E02270,Anthony Carroll,Operator,Logistics,20.87
E02271,Amy Graham,Operator,QA,22.39
E02272,Kristen Andrews,Engineer,Logistics,28.37
E02273,Tina Sanders,Engineer,Logistics,22.97
E02274,Daniel Russell,Technician,Logistics,17.11
E02275,Allen Dean,Operator,Logistics,15.09
E02276,Patricia Scott,Technician,Packaging,30.39
E02277,Kenneth Wyatt,Engineer,Assembly,12.82
E02278,Felicia Cooke,Technician,Assembly,38.39
E02279,Denise Myers,Technician,Maintenance,23.68
E02280,Teresa Mercer,Technician,QA,49.7
E02281,John Henderson,Technician,Maintenance,12.51
E02282,Joanna Johnson,Supervisor,Maintenance,11.94
E02283,Paul Ramirez,Operator,Packaging,20.07
E02284,Madison Marshall,Operator,Logistics,24.06
E02285,Dana Walsh,Supervisor,Packaging,42.53
E02286,Robert Lynn,Supervisor,Assembly,43.19
E02287,Brenda Meyer,Supervisor,Packaging,38.94
E02288,Sharon Johnson,Supervisor,Maintenance,43.03
E02289,Robert Cole,Operator,Maintenance,39.13
E02290,Timothy Miller,Engineer,Maintenance,44.92
E02291,Nicholas Myers,Operator,Packaging,28.58
E02292,Cynthia Patterson,Operator,Maintenance,21.06
E02293,Grace Alexander,Technician,Logistics,35.18
E02294,Lauren Wong,Operator,Logistics,24.58
E02295,Matthew Munoz,Technician,Maintenance,12.71
E02296,John Anderson,Operator,Maintenance,44.23
E02297,Eric Nielsen,Technician,Maintenance,43.36
E02298,Robert Wolf,Technician,Assembly,29.85
E02299,Kayla Jones,Operator,Packaging,28.64
E02300,Christina Mitchell,Supervisor,Logistics,14.75
E02301,Todd Moore,Operator,QA,15.04
E02302,Debbie Rich,Engineer,QA,41.91
E02303,Nathaniel Edwards,Operator,Packaging,44.16
E02304,Shannon Oliver,Supervisor,Packaging,10.23
E02305,April Manning,Engineer,Packaging,41.36
E02306,Mr. Jonathan Moore,Operator,Packaging,31.44
E02307,Samuel Hartman,Engineer,Packaging,27.49
E02308,Jennifer Perez,Supervisor,Assembly,29.02
E02309,Tonya Crawford,Engineer,Packaging,38.52
E02310,Kristopher Moore,Engineer,Logistics,10.1
E02311,Elizabeth Jacobs,Operator,Assembly,12.51
E02312,Mrs. Jennifer Deleon,Supervisor,QA,43.65
E02313,Amanda Barrett,Engineer,Maintenance,49.91
E02314,Amanda Scott,Operator,Packaging,19.66
E02315,Xavier Sanchez,Operator,Packaging,26.0
E02316,Mary Jones,Engineer,Packaging,38.08
E02317,Casey Gonzalez,Supervisor,Packaging,36.59
E02318,Victoria Davis,Operator,Packaging,41.35
E02319,Lynn Miranda,Engineer,QA,46.56
E02320,Brandon Snyder,Supervisor,Assembly,20.56
E02321,Jerry Reed,Supervisor,QA,31.08
E02322,Jason Pace,Engineer,Logistics,15.62
E02323,Ernest Pace,Technician,Assembly,48.81
E02324,Kathy Nguyen,Supervisor,QA,40.3
E02325,Matthew Rogers,Operator,Logistics,17.49
E02326,David Hernandez,Engineer,QA,39.59
E02327,Samuel Johnson,Supervisor,Logistics,41.95
E02328,Marcus Valdez,Technician,Maintenance,15.46
E02329,Aaron Espinoza,Engineer,Maintenance,29.97
E02330,Patrick Watkins,Supervisor,Packaging,42.91
E02331,Linda Kennedy,Technician,Assembly,23.89
E02332,Suzanne Hawkins,Operator,Maintenance,12.02
E02333,Andrew Ponce,Supervisor,QA,23.76
E02334,Dwayne Stewart,Supervisor,Logistics,41.28
E02335,Alyssa Hoover,Operator,QA,14.02
E02336,Todd Morrison,Supervisor,Assembly,22.41
E02337,Danielle Kirby,Supervisor,QA,44.14
E02338,Rachel Davis,Technician,Maintenance,16.48
E02339,Beverly Roberts,Engineer,Packaging,25.55
E02340,Norma Garcia,Technician,Logistics,32.17
E02341,Kathleen Roberts,Supervisor,Packaging,17.12
E02342,Antonio Clark,Operator,Logistics,38.03
E02343,Jason Payne,Supervisor,Logistics,41.25
E02344,Denise Scott,Technician,Maintenance,35.38
E02345,Tammy Peterson,Operator,Assembly,44.47
E02346,Gina Williams,Operator,QA,15.23
E02347,Mary Hughes,Technician,Logistics,10.13
E02348,Maria Williams,Operator,QA,20.68
E02349,Kevin Travis,Operator,Assembly,43.6
E02350,Sandra Welch,Operator,QA,15.08
E02351,Lisa Wood,Operator,Logistics,40.55
E02352,Rebecca Pace,Operator,Logistics,47.17
E02353,Jonathan Davis,Technician,Maintenance,32.43
E02354,William Ramos,Engineer,Packaging,45.32
E02355,William Brown,Operator,Maintenance,19.92
E02356,Steven Holmes,Technician,Logistics,38.91
E02357,Jeffrey Ingram,Engineer,Packaging,41.21
E02358,Hunter Ramos,Engineer,Maintenance,29.5
E02359,Amy Pena,Engineer,Maintenance,34.11
E02360,James Holland,Operator,Packaging,13.56
E02361,Kylie Graham,Supervisor,Assembly,21.05
E02362,Adam Grant,Operator,Maintenance,13.07
E02363,Larry Edwards,Operator,Maintenance,19.58
E02364,Karen Butler,Technician,Logistics,45.7
E02365,Jordan Romero,Engineer,QA,11.23
E02366,Derek Barrera,Supervisor,QA,29.87
E02367,Shelby Campbell,Technician,Maintenance,30.91
E02368,Scott Carter,Operator,Maintenance,21.43
E02369,Sarah Griffin,Technician,Maintenance,41.26
E02370,Matthew Williams,Engineer,Maintenance,33.58
E02371,Mario Campbell,Technician,Logistics,17.81
E02372,Brittany Dean,Supervisor,QA,28.85
E02373,Joshua Pace,Engineer,Logistics,10.93
E02374,Garrett Molina,Operator,Maintenance,10.72
E02375,Clayton Jensen,Operator,Packaging,39.4
E02376,Kylie Thompson,Supervisor,Logistics,16.89
E02377,Jason Bauer,Supervisor,Assembly,48.74
E02378,Marilyn Adams,Operator,Assembly,24.33
E02379,Arthur Archer,Supervisor,Assembly,37.95
E02380,Brian Wright,Technician,Maintenance,28.5
E02381,Elizabeth Moore,Technician,Packaging,26.38
E02382,Michael Ruiz,Operator,Assembly,36.72
E02383,Michelle Weaver,Engineer,QA,35.04
E02384,Whitney Daniels,Operator,Logistics,45.07
E02385,Larry Mcgee,Operator,Assembly,13.38
E02386,Margaret Sparks,Supervisor,QA,30.26
E02387,Melissa Avery,Supervisor,Assembly,34.31
E02388,Charles Bradley,Operator,QA,35.99
E02389,Brian Burns,Operator,QA,35.02
E02390,James Shannon,Operator,Packaging,24.71
E02391,Dennis Robinson,Operator,Assembly,11.24
E02392,Michelle Simmons,Technician,Assembly,38.54
